GO:0000001	biological_process	mitochondrion inheritance	H3.5.2.7.2.10.1	7
GO:0000002	biological_process	mitochondrial genome maintenance	H3.5.2.7.2.1	6
GO:0000003	biological_process	reproduction	H3.1	2
GO:0000006	molecular_function	high affinity zinc uptake transmembrane transporter activity	H2.6.6.11.4.1.7.9.1.1	10
GO:0000007	molecular_function	low-affinity zinc ion transmembrane transporter activity	H2.6.6.11.4.1.7.9.1.2	10
GO:0000009	molecular_function	alpha-1,6-mannosyltransferase activity	H2.3.15.7.6.1.1	7
GO:0000010	molecular_function	trans-hexaprenyltranstransferase activity	H2.3.15.8.1	5
GO:0000011	biological_process	vacuole inheritance	H3.5.2.7.8.1	6
GO:0000012	biological_process	single strand break repair	H3.4.1.8.1.5.1.7.1	9
GO:0000014	molecular_function	single-stranded DNA specific endodeoxyribonuclease activity	H2.3.16.4.1.1.1.1	8
GO:0000015	cellular_component	phosphopyruvate hydratase complex	H1.2.1.2.1.9.2.13.1.1	10
GO:0000016	molecular_function	lactase activity	H2.3.16.5.1.1	6
GO:0000017	biological_process	alpha-glucoside transport	H3.12.11.53.1.1	6
GO:0000018	biological_process	regulation of DNA recombination	H3.17.1.5.6.8.7.1	8
GO:0000019	biological_process	regulation of mitotic recombination	H3.17.1.5.6.8.7.1.1	9
GO:0000022	biological_process	mitotic spindle elongation	H3.5.2.7.3.1.3.1.1	9
GO:0000023	biological_process	maltose metabolic process	H3.4.8.25.1.1	6
GO:0000024	biological_process	maltose biosynthetic process	H3.4.3.6.17.4.1	7
GO:0000025	biological_process	maltose catabolic process	H3.4.2.7.3.2.1.2.1	9
GO:0000026	molecular_function	alpha-1,2-mannosyltransferase activity	H2.3.15.7.6.1.2	7
GO:0000027	biological_process	ribosomal large subunit assembly	H3.5.2.7.19.4.1	7
GO:0000028	biological_process	ribosomal small subunit assembly	H3.5.2.7.19.4.2	7
GO:0000030	molecular_function	mannosyltransferase activity	H2.3.15.7.6.1	6
GO:0000031	molecular_function	mannosylphosphate transferase activity	H2.3.15.1	4
GO:0000032	biological_process	cell wall mannoprotein biosynthetic process	H3.4.3.6.18.2.1.1	8
GO:0000033	molecular_function	alpha-1,3-mannosyltransferase activity	H2.3.15.7.6.1.3	7
GO:0000034	molecular_function	adenine deaminase activity	H2.3.16.7.7.1	6
GO:0000035	molecular_function	acyl binding	H2.7.1	3
GO:0000036	molecular_function	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	H2.7.32.4.1.1	6
GO:0000038	biological_process	very long-chain fatty acid metabolic process	H3.4.8.3.6.4.6.5.1	9
GO:0000040	biological_process	low-affinity iron ion transport	H3.5.2.50.3.5.1	7
GO:0000041	biological_process	transition metal ion transport	H3.12.11.1.1.26.1	7
GO:0000042	biological_process	protein targeting to Golgi	H3.5.2.48.2.1.2.2.1	9
GO:0000045	biological_process	autophagic vacuole assembly	H3.4.2.4.2.2.1	7
GO:0000046	biological_process	autophagic vacuole fusion	H3.4.2.4.2.2.2	7
GO:0000048	molecular_function	peptidyltransferase activity	H2.3.15.6.2.1	6
GO:0000049	molecular_function	tRNA binding	H2.7.43.1.4.1	6
GO:0000050	biological_process	urea cycle	H3.4.1.8.13.13.1	7
GO:0000052	biological_process	citrulline metabolic process	H3.4.1.18.2.2.1	7
GO:0000053	biological_process	argininosuccinate metabolic process	H3.4.1.18.2.2.2	7
GO:0000054	biological_process	ribosomal subunit export from nucleus	H3.5.2.48.1.4.1.1	8
GO:0000055	biological_process	ribosomal large subunit export from nucleus	H3.5.2.48.1.4.1.1.1	9
GO:0000056	biological_process	ribosomal small subunit export from nucleus	H3.5.2.48.1.4.1.1.2	9
GO:0000059	biological_process	protein import into nucleus, docking	H3.5.2.48.2.1.2.2.4.1.1	11
GO:0000060	biological_process	protein import into nucleus, translocation	H3.5.2.48.2.1.2.1	8
GO:0000061	biological_process	protein import into nucleus, substrate release	H3.5.2.26.2.6.1.1	8
GO:0000062	molecular_function	fatty-acyl-CoA binding	H2.7.24.1.1	5
GO:0000064	molecular_function	L-ornithine transmembrane transporter activity	H2.6.6.11.1.3.6.6.1	9
GO:0000066	biological_process	mitochondrial ornithine transport	H3.5.2.48.2.1.1.1	8
GO:0000070	biological_process	mitotic sister chromatid segregation	H3.5.2.7.16.1.1.1	8
GO:0000072	biological_process	M phase specific microtubule process	H3.5.2.8.1	5
GO:0000073	biological_process	spindle pole body separation	H3.5.2.7.3.1.6.4.1	9
GO:0000075	biological_process	cell cycle checkpoint	H3.17.1.18.2.7.8.1	8
GO:0000076	biological_process	DNA replication checkpoint	H3.17.1.18.2.7.8.1.2.1	10
GO:0000077	biological_process	DNA damage checkpoint	H3.5.2.49.1.2.1	7
GO:0000078	biological_process	cell shape checkpoint	H3.17.1.18.2.7.3.1	8
GO:0000079	biological_process	regulation of cyclin-dependent protein serine/threonine kinase activity	H3.17.1.5.6.11.1.1.7.3.1	11
GO:0000080	biological_process	G1 phase of mitotic cell cycle	H3.5.2.10.1.9.1	7
GO:0000082	biological_process	G1/S transition of mitotic cell cycle	H3.5.2.10.1.7.1	7
GO:0000083	biological_process	regulation of transcription involved in G1/S phase of mitotic cell cycle	H3.5.2.10.1.7.1.1	8
GO:0000084	biological_process	S phase of mitotic cell cycle	H3.5.2.10.1.9.2	7
GO:0000085	biological_process	G2 phase of mitotic cell cycle	H3.5.2.10.1.9.3	7
GO:0000086	biological_process	G2/M transition of mitotic cell cycle	H3.5.2.10.1.7.2	7
GO:0000087	biological_process	M phase of mitotic cell cycle	H3.5.2.10.1.1	6
GO:0000088	biological_process	mitotic prophase	H3.5.2.10.2.6.2.3.1	9
GO:0000089	biological_process	mitotic metaphase	H3.5.2.10.2.6.2.2.1	9
GO:0000090	biological_process	mitotic anaphase	H3.5.2.10.2.6.2.1.1	9
GO:0000091	biological_process	mitotic anaphase A	H3.5.2.10.2.6.2.1.1.1	10
GO:0000092	biological_process	mitotic anaphase B	H3.5.2.10.2.6.2.1.1.2	10
GO:0000093	biological_process	mitotic telophase	H3.5.2.10.2.6.2.4.1	9
GO:0000095	molecular_function	S-adenosyl-L-methionine transmembrane transporter activity	H2.6.6.11.1.3.6.11.1	9
GO:0000096	biological_process	sulfur amino acid metabolic process	H3.4.1.18.2.1	6
GO:0000097	biological_process	sulfur amino acid biosynthetic process	H3.4.1.18.2.1.1	7
GO:0000098	biological_process	sulfur amino acid catabolic process	H3.4.1.18.2.1.2	7
GO:0000099	molecular_function	sulfur amino acid transmembrane transporter activity	H2.6.6.11.1.3.6.1	8
GO:0000100	molecular_function	S-methylmethionine transmembrane transporter activity	H2.6.6.11.1.3.6.1.1	9
GO:0000101	biological_process	sulfur amino acid transport	H3.12.11.1.2.3.25.3.1	9
GO:0000102	molecular_function	L-methionine secondary active transmembrane transporter activity	H2.6.6.9.3.2.1	7
GO:0000103	biological_process	sulfate assimilation	H3.4.8.7.1	5
GO:0000104	molecular_function	succinate dehydrogenase activity	H2.3.14.16.1	5
GO:0000105	biological_process	histidine biosynthetic process	H3.4.1.8.17.1.1	7
GO:0000107	molecular_function	imidazoleglycerol-phosphate synthase activity	H2.3.15.7.7.1	6
GO:0000109	cellular_component	nucleotide-excision repair complex	H1.2.1.2.1.86.1.1.5.1	10
GO:0000110	cellular_component	nucleotide-excision repair factor 1 complex	H1.2.1.2.1.86.1.1.5.1.1	11
GO:0000111	cellular_component	nucleotide-excision repair factor 2 complex	H1.2.1.2.1.86.1.1.5.1.2	11
GO:0000112	cellular_component	nucleotide-excision repair factor 3 complex	H1.2.1.2.1.86.1.1.5.1.3	11
GO:0000113	cellular_component	nucleotide-excision repair factor 4 complex	H1.2.1.2.1.86.1.1.5.1.4	11
GO:0000114	biological_process	regulation of transcription involved in G1 phase of mitotic cell cycle	H3.5.2.10.1.9.1.1	8
GO:0000115	biological_process	regulation of transcription involved in S phase of mitotic cell cycle	H3.5.2.10.1.9.2.1	8
GO:0000116	biological_process	regulation of transcription involved in G2-phase of mitotic cell cycle	H3.5.2.10.1.9.3.1	8
GO:0000117	biological_process	regulation of transcription involved in G2/M transition of mitotic cell cycle	H3.5.2.10.1.7.2.1	8
GO:0000118	cellular_component	histone deacetylase complex	H1.2.1.2.1.86.1.1.5.11.1.1	12
GO:0000120	cellular_component	RNA polymerase I transcription factor complex	H1.2.1.2.1.86.1.1.5.11.1.4.1	13
GO:0000121	molecular_function	glycerol-1-phosphatase activity	H2.3.16.4.6.2.1	7
GO:0000122	biological_process	negative regulation of transcription from RNA polymerase II promoter	H3.17.1.5.1.1.2.14.5.1	10
GO:0000123	cellular_component	histone acetyltransferase complex	H1.2.1.2.1.86.1.1.5.11.1.2	12
GO:0000124	cellular_component	SAGA complex	H1.2.1.2.1.86.1.1.5.11.1.2.4.1	14
GO:0000125	cellular_component	PCAF complex	H1.2.1.2.1.86.1.1.5.11.1.2.4.2	14
GO:0000126	cellular_component	transcription factor TFIIIB complex	H1.2.1.2.1.86.1.1.5.11.1.4.2	13
GO:0000127	cellular_component	transcription factor TFIIIC complex	H1.2.1.2.1.86.1.1.5.11.1.4.3	13
GO:0000128	biological_process	flocculation	H3.5.3.1	4
GO:0000131	cellular_component	incipient cellular bud site	H1.2.1.2.1.1	6
GO:0000132	biological_process	establishment of mitotic spindle orientation	H3.5.2.7.3.1.12.1.1	9
GO:0000133	cellular_component	polarisome	H1.2.1.2.1.9.2.22.1.1	10
GO:0000136	cellular_component	alpha-1,6-mannosyltransferase complex	H1.2.1.2.1.9.2.11.1.1.2.1.1	13
GO:0000137	cellular_component	Golgi cis cisterna	H1.2.1.2.1.9.2.11.1.3.1.1	12
GO:0000138	cellular_component	Golgi trans cisterna	H1.2.1.2.1.9.2.11.1.3.1.2	12
GO:0000139	cellular_component	Golgi membrane	H1.2.1.2.1.9.2.11.1.1	10
GO:0000140	molecular_function	acylglycerone-phosphate reductase activity	H2.3.14.15.5.1	6
GO:0000142	cellular_component	cellular bud neck contractile ring	H1.2.1.2.1.9.2.22.1.3.1	11
GO:0000144	cellular_component	cellular bud neck septin ring	H1.2.1.2.1.9.2.22.1.4.1	11
GO:0000145	cellular_component	exocyst	H1.2.1.2.1.9.2.22.1.2	10
GO:0000146	molecular_function	microfilament motor activity	H2.3.16.8.1.2.16.1.1	9
GO:0000147	biological_process	actin cortical patch assembly	H3.5.2.7.3.3.2.1	8
GO:0000148	cellular_component	1,3-beta-D-glucan synthase complex	H1.2.1.5.2.1	6
GO:0000149	molecular_function	SNARE binding	H2.7.5.1	4
GO:0000150	molecular_function	recombinase activity	H2.3.1	3
GO:0000151	cellular_component	ubiquitin ligase complex	H1.2.1.2.1.2	6
GO:0000152	cellular_component	nuclear ubiquitin ligase complex	H1.2.1.2.1.2.1	7
GO:0000153	cellular_component	cytoplasmic ubiquitin ligase complex	H1.2.1.2.1.2.2	7
GO:0000154	biological_process	rRNA modification	H3.4.1.8.1.5.2.3.8.1.1	11
GO:0000155	molecular_function	phosphorelay sensor kinase activity	H2.3.15.10.1.19.1.1	8
GO:0000156	molecular_function	phosphorelay response regulator activity	H2.21.1.1	4
GO:0000159	cellular_component	protein phosphatase type 2A complex	H1.2.1.2.1.3	6
GO:0000160	biological_process	phosphorelay signal transduction system	H3.5.2.12.2.1	6
GO:0000161	biological_process	MAPK cascade involved in osmosensory signaling pathway	H3.5.2.12.2.6.1	7
GO:0000162	biological_process	tryptophan biosynthetic process	H3.4.1.8.10.1.1.1	8
GO:0000164	cellular_component	protein phosphatase type 1 complex	H1.2.1.2.1.9.2.1	8
GO:0000165	biological_process	MAPK cascade	H3.5.2.12.2.19.1.1	8
GO:0000166	molecular_function	nucleotide binding	H2.7.20.1	4
GO:0000167	biological_process	activation of MAPKKK activity involved in osmosensory signaling pathway	H3.17.1.5.3.2.6.2.1.1.6.2.1.1	14
GO:0000168	biological_process	activation of MAPKK activity involved in osmosensory signaling pathway	H3.17.1.5.3.2.6.2.1.1.6.2.2.1	14
GO:0000169	biological_process	activation of MAPK activity involved in osmosensory signaling pathway	H3.17.1.5.3.2.6.2.1.1.6.2.3.1	14
GO:0000170	molecular_function	sphingosine hydroxylase activity	H2.3.14.1	4
GO:0000171	molecular_function	ribonuclease MRP activity	H2.3.16.4.1.4.1	7
GO:0000172	cellular_component	ribonuclease MRP complex	H1.2.1.2.1.43.3.1	8
GO:0000173	biological_process	inactivation of MAPK activity involved in osmosensory signaling pathway	H3.17.1.5.2.2.7.2.1.1.1.5.2.1.1	15
GO:0000175	molecular_function	3'-5'-exoribonuclease activity	H2.3.16.4.1.2.3.1.1	9
GO:0000176	cellular_component	nuclear exosome (RNase complex)	H1.2.1.2.1.4.1	7
GO:0000177	cellular_component	cytoplasmic exosome (RNase complex)	H1.2.1.2.1.4.2	7
GO:0000178	cellular_component	exosome (RNase complex)	H1.2.1.2.1.4	6
GO:0000179	molecular_function	rRNA (adenine-N6,N6-)-dimethyltransferase activity	H2.3.15.4.1.3.1	7
GO:0000182	molecular_function	rDNA binding	H2.7.43.1.3.4.1	7
GO:0000183	biological_process	chromatin silencing at rDNA	H3.5.2.23.1.1	6
GO:0000184	biological_process	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	H3.4.1.8.1.2.2.3.1.1	10
GO:0000185	biological_process	activation of MAPKKK activity	H3.17.1.5.3.2.6.2.1.1.6.2.1	13
GO:0000186	biological_process	activation of MAPKK activity	H3.17.1.5.3.2.6.2.1.1.6.2.2	13
GO:0000187	biological_process	activation of MAPK activity	H3.17.1.5.3.2.6.2.1.1.6.2.3	13
GO:0000188	biological_process	inactivation of MAPK activity	H3.17.1.5.2.2.7.2.1.1.1.5.2.1	14
GO:0000189	biological_process	MAPK import into nucleus	H3.5.2.12.2.19.1.1.1	9
GO:0000196	biological_process	MAPK cascade involved in cell wall biogenesis	H3.5.2.12.2.19.1.1.2	9
GO:0000197	biological_process	activation of MAPKKK activity involved in cell wall biogenesis	H3.17.1.5.3.2.6.2.1.1.6.2.1.2	14
GO:0000198	biological_process	activation of MAPKK activity involved in cell wall biogenesis	H3.17.1.5.3.2.6.2.1.1.6.2.2.2	14
GO:0000199	biological_process	activation of MAPK activity involved in cell wall biogenesis	H3.17.1.5.3.2.6.2.1.1.6.2.3.2	14
GO:0000200	biological_process	inactivation of MAPK activity involved in cell wall biogenesis	H3.17.1.5.2.2.7.2.1.1.1.5.2.1.2	15
GO:0000201	biological_process	MAPK import into nucleus involved in cell wall biogenesis	H3.5.2.12.2.19.1.1.1.1	10
GO:0000208	biological_process	MAPK import into nucleus involved in osmosensory signaling pathway	H3.5.2.12.2.6.1.1	8
GO:0000209	biological_process	protein polyubiquitination	H3.4.8.24.6.3.49.1.1.1	10
GO:0000210	molecular_function	NAD+ diphosphatase activity	H2.3.16.8.1.2.6.1	8
GO:0000212	biological_process	meiotic spindle organization	H3.1.6.1	4
GO:0000213	molecular_function	tRNA-intron endonuclease activity	H2.3.16.4.1.1.2.2.1	9
GO:0000214	cellular_component	tRNA-intron endonuclease complex	H1.2.1.2.1.86.1.1.5.2	10
GO:0000215	molecular_function	tRNA 2'-phosphotransferase activity	H2.3.15.3.1	5
GO:0000217	molecular_function	DNA secondary structure binding	H2.7.43.1.3.5.1	7
GO:0000220	cellular_component	vacuolar proton-transporting V-type ATPase, V0 domain	H1.2.1.2.1.9.2.8.7.1	10
GO:0000221	cellular_component	vacuolar proton-transporting V-type ATPase, V1 domain	H1.2.1.2.1.9.2.8.7.2	10
GO:0000222	cellular_component	plasma membrane proton-transporting V-type ATPase, V0 domain	H1.2.1.5.2.2	6
GO:0000223	cellular_component	plasma membrane proton-transporting V-type ATPase, V1 domain	H1.2.1.5.2.3	6
GO:0000224	molecular_function	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	H2.3.16.7.4.1	6
GO:0000225	molecular_function	N-acetylglucosaminylphosphatidylinositol deacetylase activity	H2.3.16.7.4.2	6
GO:0000226	biological_process	microtubule cytoskeleton organization	H3.5.2.7.3.1	6
GO:0000227	molecular_function	oxaloacetate secondary active transmembrane transporter activity	H2.6.6.9.3.1	6
GO:0000228	cellular_component	nuclear chromosome	H1.2.1.2.1.86.1.1.5.3	10
GO:0000229	cellular_component	cytoplasmic chromosome	H1.2.1.2.1.9.2.2	8
GO:0000234	molecular_function	phosphoethanolamine N-methyltransferase activity	H2.3.15.4.1.3.2	7
GO:0000235	cellular_component	astral microtubule	H1.2.1.2.1.9.2.21.1	9
GO:0000236	biological_process	mitotic prometaphase	H3.5.2.10.2.6.1	7
GO:0000237	biological_process	leptotene	H3.1.6.2	4
GO:0000238	biological_process	zygotene	H3.1.6.3	4
GO:0000239	biological_process	pachytene	H3.1.6.4	4
GO:0000240	biological_process	diplotene	H3.1.6.5	4
GO:0000241	biological_process	diakinesis	H3.1.6.6	4
GO:0000242	cellular_component	pericentriolar material	H1.2.1.2.1.9.2.126.1	9
GO:0000243	cellular_component	commitment complex	H1.2.1.2.1.43.1.1.1	9
GO:0000244	biological_process	assembly of spliceosomal tri-snRNP	H3.4.1.8.1.5.2.3.3.1.4.1	12
GO:0000245	biological_process	spliceosomal complex assembly	H3.4.1.8.1.5.2.3.3.1.1	11
GO:0000246	molecular_function	delta24(24-1) sterol reductase activity	H2.3.14.16.6.1	6
GO:0000247	molecular_function	C-8 sterol isomerase activity	H2.3.18.6.6.1	6
GO:0000248	molecular_function	C-5 sterol desaturase activity	H2.3.14.27.6.1	6
GO:0000249	molecular_function	C-22 sterol desaturase activity	H2.3.14.27.6.2	6
GO:0000250	molecular_function	lanosterol synthase activity	H2.3.18.7.8.1	6
GO:0000252	molecular_function	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	H2.3.14.15.5.2	6
GO:0000253	molecular_function	3-keto sterol reductase activity	H2.3.14.15.5.3	6
GO:0000254	molecular_function	C-4 methylsterol oxidase activity	H2.3.14.5.9.1	6
GO:0000255	biological_process	allantoin metabolic process	H3.4.1.8.13.1	6
GO:0000256	biological_process	allantoin catabolic process	H3.4.1.8.13.1.1	7
GO:0000257	molecular_function	nitrilase activity	H2.3.16.7.8.1	6
GO:0000262	cellular_component	mitochondrial chromosome	H1.2.1.2.1.9.2.2.1	9
GO:0000266	biological_process	mitochondrial fission	H3.5.2.7.2.2	6
GO:0000268	molecular_function	peroxisome targeting sequence binding	H2.7.15.4.2.1	6
GO:0000269	molecular_function	toxin export channel activity	H2.6.5.1	4
GO:0000270	biological_process	peptidoglycan metabolic process	H3.4.1.18.1.4.1	7
GO:0000271	biological_process	polysaccharide biosynthetic process	H3.4.3.10.2.1	6
GO:0000272	biological_process	polysaccharide catabolic process	H3.4.2.7.1.1	6
GO:0000274	cellular_component	mitochondrial proton-transporting ATP synthase, stator stalk	H1.2.1.2.1.9.2.6.3.3.3.2.3.2.1	15
GO:0000275	cellular_component	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	H1.2.1.2.1.9.2.6.3.3.3.2.3.1	14
GO:0000276	cellular_component	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	H1.2.1.2.1.9.2.6.3.3.3.2.3.2	14
GO:0000277	molecular_function	[cytochrome c]-lysine N-methyltransferase activity	H2.3.15.4.1.3.14.1.1	9
GO:0000278	biological_process	mitotic cell cycle	H3.5.2.10.1	5
GO:0000279	biological_process	M phase	H3.5.2.10.2.6.2	7
GO:0000280	biological_process	nuclear division	H3.5.2.7.16.1	6
GO:0000281	biological_process	mitotic cytokinesis	H3.5.2.10.1.2	6
GO:0000282	biological_process	cellular bud site selection	H3.5.2.10.2.2.1	7
GO:0000285	molecular_function	1-phosphatidylinositol-3-phosphate 5-kinase activity	H2.3.15.10.1.42.1	7
GO:0000286	molecular_function	alanine dehydrogenase activity	H2.3.14.17.1	5
GO:0000287	molecular_function	magnesium ion binding	H2.7.24.2.2.1	6
GO:0000288	biological_process	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	H3.4.1.8.1.2.2.3.1.2	10
GO:0000289	biological_process	nuclear-transcribed mRNA poly(A) tail shortening	H3.4.1.8.1.2.2.3.1.2.1	11
GO:0000290	biological_process	deadenylation-dependent decapping of nuclear-transcribed mRNA	H3.4.1.8.1.2.2.3.1.2.2	11
GO:0000291	biological_process	nuclear-transcribed mRNA catabolic process, exonucleolytic	H3.4.1.8.1.2.2.3.1.3	10
GO:0000292	biological_process	RNA fragment catabolic process	H3.4.1.8.1.2.2.1	8
GO:0000293	molecular_function	ferric-chelate reductase activity	H2.3.14.29.1.1	6
GO:0000294	biological_process	nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay	H3.4.1.8.1.2.2.3.1.4	10
GO:0000295	molecular_function	adenine nucleotide transmembrane transporter activity	H2.6.6.11.13.3.2.1	8
GO:0000296	biological_process	spermine transport	H3.12.11.1.1.1	6
GO:0000297	molecular_function	spermine transmembrane transporter activity	H2.6.6.11.4.1.1	7
GO:0000298	molecular_function	endopolyphosphatase activity	H2.3.16.8.1.2.1	7
GO:0000301	biological_process	retrograde transport, vesicle recycling within Golgi	H3.5.2.48.2.1.17.2.1	9
GO:0000302	biological_process	response to reactive oxygen species	H3.14.1.5.1	5
GO:0000303	biological_process	response to superoxide	H3.14.1.5.1.1	6
GO:0000304	biological_process	response to singlet oxygen	H3.14.1.5.1.2	6
GO:0000305	biological_process	response to oxygen radical	H3.14.1.5.1.3	6
GO:0000306	cellular_component	extrinsic to vacuolar membrane	H1.2.1.2.1.9.2.8.7.3	10
GO:0000307	cellular_component	cyclin-dependent protein kinase holoenzyme complex	H1.2.1.2.1.5	6
GO:0000308	cellular_component	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	H1.2.1.2.1.5.1	7
GO:0000309	molecular_function	nicotinamide-nucleotide adenylyltransferase activity	H2.3.15.10.7.17.1	7
GO:0000310	molecular_function	xanthine phosphoribosyltransferase activity	H2.3.15.7.7.2	6
GO:0000311	cellular_component	plastid large ribosomal subunit	H1.2.1.2.1.9.2.14.1.2.1	11
GO:0000312	cellular_component	plastid small ribosomal subunit	H1.2.1.2.1.9.2.14.1.1.1	11
GO:0000313	cellular_component	organellar ribosome	H1.2.1.2.1.9.2.14.1	9
GO:0000314	cellular_component	organellar small ribosomal subunit	H1.2.1.2.1.9.2.14.1.1	10
GO:0000315	cellular_component	organellar large ribosomal subunit	H1.2.1.2.1.9.2.14.1.2	10
GO:0000316	biological_process	sulfite transport	H3.12.11.1.2.1.1	7
GO:0000319	molecular_function	sulfite transmembrane transporter activity	H2.6.6.11.4.2.2.1	8
GO:0000320	biological_process	re-entry into mitotic cell cycle	H3.5.2.10.2.1	6
GO:0000321	biological_process	re-entry into mitotic cell cycle after pheromone arrest	H3.1.1.1.3.5.1	7
GO:0000322	cellular_component	storage vacuole	H1.2.1.2.1.9.2.8.1	9
GO:0000323	cellular_component	lytic vacuole	H1.2.1.2.1.9.2.8.2	9
GO:0000324	cellular_component	fungal-type vacuole	H1.2.1.2.1.9.2.8.1.1	10
GO:0000325	cellular_component	plant-type vacuole	H1.2.1.2.1.9.2.8.3	9
GO:0000326	cellular_component	protein storage vacuole	H1.2.1.2.1.9.2.8.1.2	10
GO:0000327	cellular_component	lytic vacuole within protein storage vacuole	H1.2.1.2.1.9.2.8.1.2.1	11
GO:0000328	cellular_component	fungal-type vacuole lumen	H1.2.1.2.1.9.2.8.1.1.1	11
GO:0000329	cellular_component	fungal-type vacuole membrane	H1.2.1.2.1.9.2.8.1.1.2	11
GO:0000330	cellular_component	plant-type vacuole lumen	H1.2.1.2.1.9.2.8.3.1	10
GO:0000331	cellular_component	contractile vacuole	H1.2.1.2.1.9.2.8.4	9
GO:0000332	molecular_function	template for synthesis of G-rich strand of telomere DNA activity	H2.3.15.10.7.6.2.1.1	9
GO:0000333	cellular_component	telomerase catalytic core complex	H1.2.1.2.1.43.2.1	8
GO:0000334	molecular_function	3-hydroxyanthranilate 3,4-dioxygenase activity	H2.3.14.26.1.1	6
GO:0000335	biological_process	negative regulation of transposition, DNA-mediated	H3.17.1.5.2.2.6.4.1	9
GO:0000336	biological_process	positive regulation of transposition, DNA-mediated	H3.17.1.5.3.2.5.4.1	9
GO:0000337	biological_process	regulation of transposition, DNA-mediated	H3.17.1.5.6.8.7.1.2	9
GO:0000338	biological_process	protein deneddylation	H3.4.8.24.6.3.49.2.1	9
GO:0000339	molecular_function	RNA cap binding	H2.7.43.1.4.2	6
GO:0000340	molecular_function	RNA 7-methylguanosine cap binding	H2.7.43.1.4.2.1	7
GO:0000341	molecular_function	RNA trimethylguanosine cap binding	H2.7.43.1.4.2.2	7
GO:0000342	molecular_function	RNA cap 4 binding	H2.7.43.1.4.2.3	7
GO:0000343	cellular_component	plastid-encoded plastid RNA polymerase complex A	H1.2.1.2.1.9.2.53.12.1.1	11
GO:0000344	cellular_component	plastid-encoded plastid RNA polymerase complex B	H1.2.1.2.1.9.2.53.12.1.2	11
GO:0000345	cellular_component	cytosolic DNA-directed RNA polymerase complex	H1.2.1.2.1.9.2.13.1.2	10
GO:0000346	cellular_component	transcription export complex	H1.2.1.2.1.86.1.1.5.4	10
GO:0000347	cellular_component	THO complex	H1.2.1.2.1.86.1.1.5.5	10
GO:0000348	biological_process	mRNA branch site recognition	H3.4.1.8.1.5.2.3.3.1.1.1	12
GO:0000349	biological_process	generation of catalytic spliceosome for first transesterification step	H3.4.1.8.1.5.2.3.3.1.6.1	12
GO:0000350	biological_process	generation of catalytic spliceosome for second transesterification step	H3.4.1.8.1.5.2.3.3.1.6.2	12
GO:0000352	biological_process	trans assembly of SL-containing precatalytic spliceosome	H3.4.1.8.1.5.2.3.3.1.1.2	12
GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP	H3.4.1.8.1.5.2.3.3.1.2.2.1	13
GO:0000354	biological_process	cis assembly of pre-catalytic spliceosome	H3.4.1.8.1.5.2.3.3.1.1.3	12
GO:0000365	biological_process	mRNA trans splicing, via spliceosome	H3.4.1.8.1.5.2.3.3.1.2	11
GO:0000366	biological_process	intergenic mRNA trans splicing	H3.4.1.8.1.5.2.3.3.1.2.1	12
GO:0000372	biological_process	Group I intron splicing	H3.4.1.8.1.5.2.3.4.1.1.1	12
GO:0000373	biological_process	Group II intron splicing	H3.4.1.8.1.5.2.3.4.1.2.1	12
GO:0000374	biological_process	Group III intron splicing	H3.4.1.8.1.5.2.3.4.1.2.2	12
GO:0000375	biological_process	RNA splicing, via transesterification reactions	H3.4.1.8.1.5.2.3.4.1	10
GO:0000376	biological_process	RNA splicing, via transesterification reactions with guanosine as nucleophile	H3.4.1.8.1.5.2.3.4.1.1	11
GO:0000377	biological_process	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	H3.4.1.8.1.5.2.3.4.1.2	11
GO:0000378	biological_process	RNA exon ligation	H3.4.1.8.1.5.2.1	8
GO:0000379	biological_process	tRNA-type intron splice site recognition and cleavage	H3.4.1.8.1.5.2.3.1	9
GO:0000380	biological_process	alternative mRNA splicing, via spliceosome	H3.4.1.8.1.5.2.3.3.1.3	11
GO:0000381	biological_process	regulation of alternative mRNA splicing, via spliceosome	H3.17.1.5.6.8.8.1.1.1	10
GO:0000384	molecular_function	first spliceosomal transesterification activity	H2.3.2	3
GO:0000386	molecular_function	second spliceosomal transesterification activity	H2.3.3	3
GO:0000387	biological_process	spliceosomal snRNP assembly	H3.4.1.8.1.5.2.3.3.1.4	11
GO:0000388	biological_process	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	H3.4.1.8.1.5.2.3.3.1.6.3	12
GO:0000389	biological_process	mRNA 3'-splice site recognition	H3.4.1.8.1.5.2.3.3.1.1.4.1	13
GO:0000390	biological_process	spliceosomal complex disassembly	H3.4.1.8.1.5.2.3.3.1.5	11
